file	percent	reads	taxon_id	taxon_name
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.001131	16	102106	NA;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.001060	15	626	NA;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.001060	15	189330	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000989	14	45667	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Halobacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000989	14	1903506	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Drancourtella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000919	13	1082702	NA;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Lonsdalea;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000848	12	1375	NA;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000848	12	150247	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000777	11	547	NA;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000777	11	970	NA;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000777	11	32067	NA;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000777	11	52784	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerofilum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000777	11	68287	NA;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000777	11	84406	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000777	11	244127	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000707	10	157	NA;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000707	10	51668	NA;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Tetragenococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000707	10	69965	NA;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Macrococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000707	10	574697	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000707	10	644652	NA;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Gordonibacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000707	10	1940255	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Fournierella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.000707	10	2039240	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerotignum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.031090	440	10239	Viruses
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	13.693698	193798	NA	cannot be assigned to a (non-viral) genus
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	0.067127	950	NA	belong to a (non-viral) genus having less than 10 reads
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N11_Nuria_S302_L001_kaiju	15.452275	218686	NA	unclassified
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	70.954117	2725913	1578	NA;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.115363	4432	810	NA;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.113436	4358	1716	NA;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.064865	2492	1485	NA;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.064735	2487	1301	NA;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.057447	2207	1350	NA;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.053751	2065	2701	NA;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.043443	1669	1279	NA;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.038836	1492	209	NA;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.037066	1424	662	NA;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.024286	933	194	NA;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.024025	923	1386	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.020511	788	1253	NA;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.013223	508	1637	NA;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.013223	508	543311	NA;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Parvimonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.012442	478	46255	NA;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Weissella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.010412	400	59753	NA;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.010334	397	1243	NA;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.009501	365	2697	NA;Firmicutes;Clostridia;Clostridiales;Heliobacteriaceae;Heliobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.008017	308	37914	NA;Actinobacteria;Actinobacteria;Corynebacteriales;Dietziaceae;Dietzia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.007262	279	1678	NA;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.005909	227	816	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.005857	225	216851	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.005726	220	1357	NA;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.005180	199	261684	NA;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Thermosinus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.004269	164	2747	NA;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.003592	138	1263	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.003384	130	46254	NA;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Oenococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.003254	125	44249	NA;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.003019	116	1883	NA;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.002941	113	1654	NA;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.002915	112	2013	NA;Actinobacteria;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Nocardiopsis;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.002811	108	572511	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.002759	106	1870884	NA;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Clostridioides;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.002629	101	1730	NA;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.002551	98	129337	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.002551	98	292632	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.002473	95	1017280	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.002291	88	400634	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.002291	88	1506553	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.002160	83	32207	NA;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.002056	79	379065	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Caldalkalibacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.002030	78	413	NA;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.001900	73	2335	NA;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.001874	72	2755	NA;Firmicutes;Bacilli;Bacillales;Listeriaceae;Brochothrix;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.001822	70	2737	NA;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.001692	65	171413	NA;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Dolosicoccus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.001640	63	182709	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.001536	59	469	NA;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.001458	56	830	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyrivibrio;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.001432	55	559173	NA;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Fructobacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.001275	49	82802	NA;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.001223	47	265975	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Oribacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.001171	45	29465	NA;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.001145	44	577310	NA;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000963	37	286	NA;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000911	35	1375	NA;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000885	34	561	NA;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000885	34	239759	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000807	31	150247	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000781	30	838	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000755	29	970	NA;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000755	29	99906	NA;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000729	28	13075	NA;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Globicatella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000729	28	33042	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000703	27	29521	NA;Spirochaetes;Spirochaetia;Brachyspirales;Brachyspiraceae;Brachyspira;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000677	26	1372	NA;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000651	25	69965	NA;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Macrococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000651	25	102106	NA;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000625	24	626	NA;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Xenorhabdus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000625	24	670516	NA;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacteroides;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000599	23	28236	NA;Thermotogae;Thermotogae;Petrotogales;Petrotogaceae;Petrotoga;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000599	23	51668	NA;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Tetragenococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000573	22	1505663	NA;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000547	21	841	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000547	21	33024	NA;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000547	21	189330	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000547	21	1501226	NA;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Romboutsia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000547	21	2057233	NA;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Absiella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000521	20	165779	NA;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000521	20	397864	NA;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000495	19	46205	NA;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000495	19	66831	NA;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000495	19	68287	NA;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000495	19	946234	NA;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000495	19	1906945	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Parageobacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000469	18	2053	NA;Actinobacteria;Actinobacteria;Corynebacteriales;Gordoniaceae;Gordonia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000469	18	29574	NA;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Taylorella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000469	18	32008	NA;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000469	18	1470540	NA;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Jeotgalibaca;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000443	17	2077	NA;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae;Sporolactobacillus;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000443	17	52225	NA;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Mitsuokella;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000416	16	1817	NA;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000416	16	240233	NA;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Aeriscardovia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000390	15	33882	NA;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000390	15	83660	NA;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfonispora;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000390	15	665568	NA;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Paraoerskovia;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000364	14	482	NA;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000364	14	1763	NA;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000364	14	1873	NA;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000364	14	2093	NA;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;NA;
/data/Food/analysis/R0602_microsupport/r0937/4__kaiju/_N12_Nuria_S303_L001_kaiju	0.000364	14	84406	NA;Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus;NA;
