#Number of Samples: 12
#Total Number of Reads: 44439983
#S1	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N10_Nuria_kraken_report
#S2	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N11_Nuria_kraken_report
#S3	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N12_Nuria_kraken_report
#S4	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N1_Nuria_kraken_report
#S5	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N2_Nuria_kraken_report
#S6	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N3_Nuria_kraken_report
#S7	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N4_Nuria_kraken_report
#S8	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N5_Nuria_kraken_report
#S9	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N6_Nuria_kraken_report
#S10	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N7_Nuria_kraken_report
#S11	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N8_Nuria_kraken_report
#S12	/data/Food/analysis/R0602_microsupport/jamie.fitzgerald/r0937/4__krak2/_N9_Nuria_kraken_report
#perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	6_all	6_lvl	7_all	7_lvl	8_all	8_lvl	9_all	9_lvl	10_all	10_lvl	11_all	11_lvl	12_all	12_lvl	lvl_type	taxid	name
0.0000	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	S1	1309807	                    Streptococcus agalactiae ILRI005
0.0014	623	527	0	0	4	3	3	3	0	0	0	0	1	0	0	0	1	1	612	518	2	2	0	0	0	0	S	197614	                  Streptococcus pasteurianus
0.0002	96	96	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	94	94	0	0	0	0	0	0	S1	981540	                    Streptococcus pasteurianus ATCC 43144
0.0008	355	0	0	0	4	0	3	0	1	0	0	0	1	0	0	0	2	0	341	0	3	0	0	0	0	0	S	59310	                  Streptococcus macedonicus
0.0008	355	355	0	0	4	4	3	3	1	1	0	0	1	1	0	0	2	2	341	341	3	3	0	0	0	0	S1	1116231	                    Streptococcus macedonicus ACA-DC 198
0.0008	340	340	0	0	0	0	0	0	2	2	0	0	2	2	0	0	0	0	230	230	105	105	0	0	1	1	S	1326	                  Streptococcus acidominimus
0.0004	170	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	167	3	2	0	0	0	0	0	G1	671232	                  Streptococcus anginosus group
0.0003	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	1	0	0	0	0	0	S	76860	                    Streptococcus constellatus
0.0003	154	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	153	1	1	0	0	0	0	S1	184250	                      Streptococcus constellatus subsp. pharyngis
0.0000	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	S	1338	                    Streptococcus intermedius
0.0000	8	8	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	S1	862967	                      Streptococcus intermedius B196
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	1	0	0	0	0	S	1328	                    Streptococcus anginosus
0.0002	95	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	78	1	12	0	0	0	0	0	G1	119603	                  Streptococcus dysgalactiae group
0.0001	65	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	49	0	12	0	0	0	0	0	S	1334	                    Streptococcus dysgalactiae
0.0001	65	20	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	49	10	12	10	0	0	0	0	S1	119602	                      Streptococcus dysgalactiae subsp. equisimilis
0.0001	42	42	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	39	39	0	0	0	0	0	0	S2	759913	                        Streptococcus dysgalactiae subsp. equisimilis AC-2713
0.0000	3	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S2	663954	                        Streptococcus dysgalactiae subsp. equisimilis ATCC 12394
0.0001	29	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	S	1336	                    Streptococcus equi
0.0001	29	29	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	0	0	0	0	S1	40041	                      Streptococcus equi subsp. zooepidemicus
0.0001	43	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	39	2	3	2	0	0	0	0	S	1314	                  Streptococcus pyogenes
0.0001	39	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	1	0	0	0	0	0	S1	301450	                    Streptococcus pyogenes serotype M6
0.0001	39	39	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	37	37	1	1	0	0	0	0	S2	286636	                      Streptococcus pyogenes MGAS10394
0.0001	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	22	22	0	0	1	1	S	1313	                  Streptococcus pneumoniae
0.0000	19	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	14	0	0	0	0	0	0	S	1304	                  Streptococcus salivarius
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S1	347253	                    Streptococcus salivarius JIM8777
0.0000	14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	8	8	0	0	0	0	S	1349	                  Streptococcus uberis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	218495	                    Streptococcus uberis 0140J
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	6	6	0	0	0	0	S	712633	                  Streptococcus sp. oral taxon 431
0.0000	8	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	6	1	1	0	0	0	0	S	1346	                  Streptococcus iniae
0.0000	6	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	4	0	0	0	0	0	0	0	S	1318	                  Streptococcus parasanguinis
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S1	1114965	                    Streptococcus parasanguinis FW213
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	S1	760570	                    Streptococcus parasanguinis ATCC 15912
0.0000	6	6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S	1348	                  Streptococcus parauberis
0.0000	5	5	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	1310	                  Streptococcus sobrinus
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	3	0	0	0	0	0	0	S	1335	                  Streptococcus equinus
0.0000	4	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	1888195	                  Streptococcus himalayensis
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	1309	                  Streptococcus mutans
0.0000	3	3	0	0	0	0	0	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	28037	                  Streptococcus mitis
0.0000	3	3	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	400065	                  Streptococcus merionis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	1814128	                  Streptococcus halotolerans
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	113107	                  Streptococcus australis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	1759399	                  Streptococcus sp. A12
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	S	45634	                  Streptococcus cristatus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S1	889201	                    Streptococcus cristatus ATCC 51100
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1811193	                  Streptococcus pantholopis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1345	                  Streptococcus ferus
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1303	                  Streptococcus oralis
0.0011	508	8	0	0	4	1	7	0	273	2	0	0	4	0	0	0	1	0	213	5	4	0	1	0	1	0	G	1357	                Lactococcus
0.0010	465	109	0	0	3	0	6	2	259	73	0	0	4	0	0	0	0	0	190	34	2	0	0	0	1	0	S	1358	                  Lactococcus lactis
0.0007	292	195	0	0	2	0	4	3	185	180	0	0	3	3	0	0	0	0	97	9	1	0	0	0	0	0	S1	1360	                    Lactococcus lactis subsp. lactis
0.0002	67	67	0	0	1	1	1	1	3	3	0	0	0	0	0	0	0	0	62	62	0	0	0	0	0	0	S2	1046624	                      Lactococcus lactis subsp. lactis IO-1
0.0001	29	29	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	26	26	1	1	0	0	0	0	S2	44688	                      Lactococcus lactis subsp. lactis bv. diacetylactis
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S2	1399116	                      Lactococcus lactis subsp. lactis KLDS 4.0325
0.0001	64	29	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	59	24	1	1	0	0	1	1	S1	1359	                    Lactococcus lactis subsp. cremoris
0.0001	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	35	0	0	0	0	0	0	S2	1104322	                      Lactococcus lactis subsp. cremoris A76
0.0001	33	33	0	0	0	0	1	1	12	12	0	0	0	0	0	0	0	0	17	17	2	2	1	1	0	0	S	1363	                  Lactococcus garvieae
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	S	1366	                  Lactococcus raffinolactis
0.0563	25030	162	36	1	547	8	649	50	745	1	49	0	52	0	6	0	1060	0	17243	57	4512	42	32	2	99	1	F	81852	              Enterococcaceae
0.0559	24830	412	35	1	532	18	586	43	744	8	49	1	52	6	6	0	1060	39	17171	168	4467	125	30	0	98	3	G	1350	                Enterococcus
0.0363	16112	16112	24	24	21	21	123	123	406	406	45	45	21	21	2	2	38	38	11826	11826	3504	3504	14	14	88	88	S	44008	                  Enterococcus cecorum
0.0117	5213	1313	10	8	67	56	200	198	9	2	1	1	17	2	1	1	40	36	4201	397	648	606	14	5	5	1	S	1352	                  Enterococcus faecium
0.0087	3887	3887	2	2	9	9	1	1	7	7	0	0	15	15	0	0	4	4	3801	3801	35	35	9	9	4	4	S1	1155766	                    Enterococcus faecium Aus0004
0.0000	8	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	4	0	0	0	0	S1	333849	                    Enterococcus faecium DO
0.0000	4	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	1344042	                    Enterococcus faecium T110
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1104325	                    Enterococcus faecium NRRL B-2354
0.0054	2379	2379	0	0	420	420	205	205	0	0	1	1	6	6	3	3	937	937	733	733	72	72	2	2	0	0	S	53345	                  Enterococcus durans
0.0010	460	415	0	0	3	2	1	1	321	313	0	0	1	1	0	0	0	0	118	83	15	14	0	0	1	1	S	1351	                  Enterococcus faecalis
0.0001	29	29	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	0	0	0	0	S1	1206105	                    Enterococcus faecalis D32
0.0000	8	8	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	S1	565651	                    Enterococcus faecalis ARO1/DG
0.0000	7	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	S1	226185	                    Enterococcus faecalis V583
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	474186	                    Enterococcus faecalis OG1RF
0.0003	112	112	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	109	109	0	0	0	0	1	1	S	160453	                  Enterococcus gilvus
0.0001	60	53	0	0	0	0	10	9	0	0	0	0	0	0	0	0	1	1	4	4	45	39	0	0	0	0	S	1354	                  Enterococcus hirae
0.0000	7	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	S1	768486	                    Enterococcus hirae ATCC 9790
0.0001	35	35	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	1	5	5	27	27	0	0	0	0	S	2060307	                  Enterococcus sp. FDAARGOS_375
0.0000	22	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	S	37734	                  Enterococcus casseliflavus
0.0000	22	22	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	S1	565655	                    Enterococcus casseliflavus EC20
0.0000	12	12	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2	4	4	5	5	0	0	0	0	S	417368	                  Enterococcus thailandicus
0.0000	6	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	2	2	1	0	0	0	0	0	0	S	53346	                  Enterococcus mundtii
0.0000	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1300150	                    Enterococcus mundtii QU 25
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	3	0	0	0	0	S	1353	                  Enterococcus gallinarum
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S	2057791	                  Enterococcus sp. CR-Ec1
0.0001	24	1	0	0	7	0	13	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	G	2737	                Vagococcus
0.0001	23	23	0	0	7	7	13	13	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S	519472	                  Vagococcus teuberi
0.0000	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	G	51668	                Tetragenococcus
0.0000	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	S	51669	                  Tetragenococcus halophilus
0.0028	1266	0	0	0	10	0	33	0	2	0	1	0	0	0	0	0	0	0	7	0	1202	0	8	0	3	0	F	186827	              Aerococcaceae
0.0028	1266	216	0	0	10	3	33	13	2	2	1	0	0	0	0	0	0	0	7	1	1202	196	8	1	3	0	G	1375	                Aerococcus
0.0019	861	861	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	6	6	849	849	5	5	0	0	S	51665	                  Aerococcus urinaeequi
0.0004	175	175	0	0	6	6	10	10	0	0	0	0	0	0	0	0	0	0	0	0	157	157	2	2	0	0	S	1377	                  Aerococcus viridans
0.0000	13	13	0	0	1	1	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	S	1376	                  Aerococcus urinae
0.0000	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	87541	                  Aerococcus christensenii
0.0015	647	67	1	0	34	0	73	3	2	0	0	0	2	0	0	0	1	0	359	61	169	2	5	1	1	0	F	81850	              Leuconostocaceae
0.0007	320	37	0	0	0	0	11	4	0	0	0	0	0	0	0	0	0	0	174	23	132	10	3	0	0	0	G	46255	                Weissella
0.0004	185	185	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	124	124	57	57	3	3	0	0	S	1631871	                  Weissella jogaejeotgali
0.0002	68	68	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	2	2	63	63	0	0	0	0	S	1249	                  Weissella paramesenteroides
0.0001	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	1	1	0	0	0	0	S	137591	                  Weissella cibaria
0.0000	4	4	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	759620	                  Weissella ceti
0.0006	253	22	1	1	34	4	55	9	2	2	0	0	2	1	0	0	1	0	123	1	33	2	1	1	1	1	G	1243	                Leuconostoc
0.0003	133	10	0	0	3	0	3	2	0	0	0	0	0	0	0	0	1	1	120	5	6	2	0	0	0	0	S	1245	                  Leuconostoc mesenteroides
0.0003	123	123	0	0	3	3	1	1	0	0	0	0	0	0	0	0	0	0	115	115	4	4	0	0	0	0	S1	33967	                    Leuconostoc mesenteroides subsp. mesenteroides
0.0002	93	93	0	0	27	27	43	43	0	0	0	0	0	0	0	0	0	0	0	0	23	23	0	0	0	0	S	1246	                  Leuconostoc lactis
0.0000	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	S	1252	                  Leuconostoc carnosum
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	2	2	0	0	0	0	S1	1229758	                    Leuconostoc carnosum JB16
0.0000	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	G	46254	                Oenococcus
0.0000	7	7	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	S	1247	                  Oenococcus oeni
0.0010	453	1	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	441	1	3	0	0	0	F	186828	              Carnobacteriaceae
0.0010	445	2	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	437	2	3	0	0	0	G	1470540	                Jeotgalibaca
0.0010	443	443	1	1	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	435	435	3	3	0	0	S	1903686	                  Jeotgalibaca sp. PTS2502
0.0000	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	G	2747	                Carnobacterium
0.0000	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	S	2751	                  Carnobacterium maltaromaticum
0.0000	5	5	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	S1	1234679	                    Carnobacterium maltaromaticum LMA28
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	G	191769	                Marinilactibacillus
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	1911586	                  Marinilactibacillus sp. 15R
0.0254	11276	411	6	0	53	19	266	75	88	1	9	0	32	1	4	0	30	3	505	150	10099	142	145	5	39	15	O	1385	            Bacillales
0.0232	10332	36	0	0	0	0	125	0	79	0	5	0	27	0	2	0	11	0	185	2	9766	34	124	0	8	0	F	90964	              Staphylococcaceae
0.0231	10275	2203	0	0	0	0	125	48	79	5	5	0	27	2	2	0	11	2	183	57	9711	2064	124	25	8	0	G	1279	                Staphylococcus
0.0089	3945	3945	0	0	0	0	44	44	0	0	0	0	0	0	0	0	1	1	34	34	3822	3822	44	44	0	0	S	29385	                  Staphylococcus saprophyticus
0.0042	1871	1871	0	0	0	0	21	21	0	0	0	0	2	2	0	0	0	0	1	1	1820	1820	27	27	0	0	S	1288	                  Staphylococcus xylosus
0.0030	1327	1327	0	0	0	0	5	5	0	0	0	0	0	0	0	0	1	1	39	39	1268	1268	14	14	0	0	S	29382	                  Staphylococcus cohnii
0.0005	221	186	0	0	0	0	3	3	5	5	1	1	2	2	1	1	4	4	2	2	194	159	3	3	6	6	S	1280	                  Staphylococcus aureus
0.0001	35	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	9	0	0	0	0	S1	46170	                    Staphylococcus aureus subsp. aureus
0.0001	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	24	0	0	0	0	S2	523796	                      Staphylococcus aureus subsp. aureus ST398
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S2	1343064	                      Staphylococcus aureus subsp. aureus ST772-MRSA-V
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S2	869816	                      Staphylococcus aureus subsp. aureus JKD6159
0.0005	212	212	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	3	203	203	5	5	0	0	S	246432	                  Staphylococcus equorum
0.0003	123	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	120	3	3	0	0	S	61015	                  Staphylococcus succinus
0.0002	78	0	0	0	0	0	0	0	64	0	4	0	8	0	0	0	0	0	0	0	1	0	0	0	1	0	S	1290	                  Staphylococcus hominis
0.0002	78	78	0	0	0	0	0	0	64	64	4	4	8	8	0	0	0	0	0	0	1	1	0	0	1	1	S1	145391	                    Staphylococcus hominis subsp. hominis
0.0002	77	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	74	74	2	2	0	0	S	214473	                  Staphylococcus nepalensis
0.0001	40	40	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	39	39	0	0	0	0	0	0	S	283734	                  Staphylococcus pseudintermedius
0.0001	31	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	31	0	0	0	0	S	1715860	                  Staphylococcus sp. AntiMn-1
0.0001	28	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	26	24	0	0	0	0	S	1296	                  Staphylococcus sciuri
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	S1	147467	                    Staphylococcus sciuri subsp. sciuri
0.0001	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	22	22	0	0	0	0	S	1286	                  Staphylococcus simulans
0.0000	21	17	0	0	0	0	0	0	3	3	0	0	10	10	1	1	2	2	0	0	5	1	0	0	0	0	S	1282	                  Staphylococcus epidermidis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	1449752	                    Staphylococcus epidermidis PM221
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	176280	                    Staphylococcus epidermidis ATCC 12228
0.0000	21	21	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	19	19	0	0	0	0	S	70255	                  Staphylococcus condimenti
0.0000	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	S	29384	                  Staphylococcus kloosii
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	S	643214	                  Staphylococcus stepanovicii
0.0000	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	S	1281	                  Staphylococcus carnosus
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	S1	147448	                    Staphylococcus carnosus subsp. carnosus
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S2	396513	                      Staphylococcus carnosus subsp. carnosus TM300
0.0000	6	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	3	2	1	1	0	0	S	1283	                  Staphylococcus haemolyticus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	279808	                    Staphylococcus haemolyticus JCSC1435
0.0000	6	5	0	0	0	0	1	0	1	1	0	0	2	2	0	0	1	1	0	0	1	1	0	0	0	0	S	29388	                  Staphylococcus capitis
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	72758	                    Staphylococcus capitis subsp. capitis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	S	985762	                  Staphylococcus agnetis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	29379	                  Staphylococcus auricularis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	46127	                  Staphylococcus felis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1284	                  Staphylococcus hyicus
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	1292	                  Staphylococcus warneri
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1194526	                    Staphylococcus warneri SG1
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	45972	                  Staphylococcus pasteuri
0.0000	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	G	45669	                Salinicoccus
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	S	407035	                  Salinicoccus halodurans
0.0000	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	G	2005363	                Auricoccus
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	S	1849491	                  Auricoccus indicus
0.0000	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	G	69965	                Macrococcus
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	S	1898474	                  Macrococcus sp. IME1552
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	69966	                  Macrococcus caseolyticus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	458233	                    Macrococcus caseolyticus JCSC5402
0.0009	411	24	2	0	23	1	51	4	7	1	3	0	2	0	2	0	14	0	125	9	160	8	14	1	8	0	F	186817	              Bacillaceae
0.0008	371	121	2	0	21	2	45	4	5	2	3	1	2	0	2	1	12	1	114	31	144	75	13	1	8	3	G	1386	                Bacillus
0.0002	95	24	1	0	6	1	1	1	3	3	2	2	2	0	0	0	5	0	51	2	12	8	9	7	3	0	G1	86661	                  Bacillus cereus group
0.0001	38	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	5	2	29	0	0	0	0	0	1	0	S	1405	                    Bacillus mycoides
