perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	6_all	6_lvl	7_all	7_lvl	8_all	8_lvl	9_all	9_lvl	10_all	10_lvl	11_all	11_lvl	12_all	12_lvl	lvl_type	taxid	name
0.0002	109	109	3	3	16	16	55	55	0	0	0	0	0	0	0	0	0	0	16	16	19	19	0	0	0	0	S	152332	                  Lactobacillus parakefiri
0.0002	83	83	1	1	8	8	52	52	0	0	0	0	0	0	0	0	0	0	1	1	20	20	1	1	0	0	S	2495899	                  Lactobacillus sp. HT111-2
0.0002	73	73	0	0	6	6	34	34	0	0	0	0	0	0	0	0	0	0	0	0	33	33	0	0	0	0	S	109790	                  Lactobacillus jensenii
0.0001	55	42	1	1	8	6	27	20	0	0	0	0	0	0	0	0	0	0	3	3	15	12	0	0	1	0	S	1597	                    Lactobacillus paracasei
0.0000	13	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	S1	47714	                      Lactobacillus paracasei subsp. paracasei
0.0001	42	42	1	1	9	9	26	26	0	0	0	0	0	0	0	0	0	0	4	4	2	2	0	0	0	0	S	2042033	                  Lactobacillus sp. UMNPBX14
0.0001	38	38	0	0	12	12	15	15	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	S	1218493	                  Lactobacillus kullabergensis
0.0001	31	0	0	0	1	0	17	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	S	1203033	                  Lactobacillus hominis
0.0001	31	31	0	0	1	1	17	17	0	0	0	0	0	0	0	0	0	0	1	1	12	12	0	0	0	0	S1	1423758	                    Lactobacillus hominis DSM 23910 = CRBIP 24.179
0.0001	29	29	0	0	4	4	18	18	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	S	152331	                  Lactobacillus parabuchneri
0.0000	18	18	0	0	3	3	7	7	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	S	2080222	                  Lactobacillus sp. HT06-2
0.0000	16	16	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	11	11	2	2	0	0	0	0	S	1622	                  Lactobacillus murinus
0.0000	15	2	0	0	2	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	S	227942	                  Lactobacillus gastricus
0.0000	12	12	0	0	2	2	9	9	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1423749	                    Lactobacillus gastricus DSM 16045
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1144300	                    Lactobacillus gastricus PS3
0.0000	8	8	0	0	2	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	60520	                  Lactobacillus paraplantarum
0.0000	7	7	0	0	1	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	S	89059	                  Lactobacillus acidipiscis
0.0000	6	6	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	S	28038	                  Lactobacillus curvatus
0.0000	6	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	417373	                  Lactobacillus equigenerosi
0.0000	6	6	0	0	1	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1423742	                    Lactobacillus equigenerosi DSM 18793 = JCM 14505
0.0000	6	6	0	0	1	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	1218506	                  Lactobacillus kimbladii
0.0000	6	6	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S	1610	                  Lactobacillus coryniformis
0.0000	6	6	0	0	2	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1599	                  Lactobacillus sakei
0.0000	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	S	231049	                  Lactobacillus rossiae
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	2	2	S1	1114972	                    Lactobacillus rossiae DSM 15814
0.0000	5	5	0	0	1	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1589	                  Lactobacillus pentosus
0.0000	4	4	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	1505723	                  Lactobacillus bombicola
0.0000	4	4	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	53444	                  Lactobacillus lindneri
0.0000	4	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	47715	                  Lactobacillus rhamnosus
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1300223	                    Lactobacillus rhamnosus K32
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	2486025	                  Lactobacillus sp. 112-3
0.0000	3	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2042034	                  Lactobacillus sp. UMNPBX13
0.0000	3	3	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1450649	                  Lactobacillus gorillae
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	S	414682	                  Lactobacillus similis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	1423804	                    Lactobacillus similis DSM 23365 = JCM 2765
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	S	176291	                  Lactobacillus vaccinostercus
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	1423813	                    Lactobacillus vaccinostercus DSM 20634
0.0000	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	2486023	                  Lactobacillus sp. 218-10
0.0000	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1218508	                  Lactobacillus mellis
0.0000	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	2042039	                  Lactobacillus sp. UMNPBX8
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2042036	                  Lactobacillus sp. UMNPBX11
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1435342	                  Lactobacillus mixtipabuli
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1335616	                  Lactobacillus wasatchensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1218492	                  Lactobacillus mellifer
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2486000	                  Lactobacillus sp. 247-4
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	947835	                  Lactobacillus rodentium
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	519050	                  Lactobacillus sucicola
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1423806	                    Lactobacillus sucicola DSM 21376 = JCM 15457
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	931533	                  Lactobacillus saniviri
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1293598	                    Lactobacillus saniviri JCM 17471 = DSM 24301
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	194326	                  Lactobacillus versmoldensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1423815	                    Lactobacillus versmoldensis DSM 14857 = KCTC 3814
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	2486007	                  Lactobacillus sp. 8-1(1)
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1296539	                  Lactobacillus songhuajiangensis
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	481722	                  Lactobacillus kisonensis
0.0000	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	238013	                  Lactobacillus rennini
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1423796	                    Lactobacillus rennini DSM 20253
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1704076	                  Lactobacillus cerevisiae
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	2486024	                  Lactobacillus sp. 218-6
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1581062	                  Lactobacillus sp. HMSC24D01
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	2042028	                  Lactobacillus sp. UMNPBX19
0.0000	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	396716	                  Lactobacillus hayakitensis
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1423755	                    Lactobacillus hayakitensis DSM 18933 = JCM 14209
0.0000	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	398555	                  Lactobacillus composti
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1423734	                    Lactobacillus composti DSM 18527 = JCM 14202
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	2099789	                  Lactobacillus sp. CBA3606
0.0000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1462575	                  Lactobacillus furfuricola
0.0010	457	305	0	0	0	0	0	0	1	1	0	0	2	2	0	0	0	0	450	301	1	0	2	0	1	1	S	322505	                  Sharpea azabuensis
0.0003	152	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	149	1	1	2	2	0	0	S1	1410674	                    Sharpea azabuensis DSM 18934
0.0001	64	64	0	0	9	9	19	19	0	0	0	0	1	1	0	0	4	4	15	15	16	16	0	0	0	0	S	1254	                    Pediococcus acidilactici
0.0000	6	4	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	S	51663	                  Pediococcus damnosus
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	1448143	                    Pediococcus damnosus LMG 28219
0.0000	3	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	S	1255	                  Pediococcus pentosaceus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1460385	                    Pediococcus pentosaceus CGMCC 7049
0.0163	7241	7241	52	52	7	7	267	267	5	5	0	0	1	1	0	0	0	0	1	1	6894	6894	14	14	0	0	S	82348	                  Streptococcus pluranimalium
0.0042	1879	1737	1	1	19	16	7	4	0	0	0	0	4	4	0	0	7	7	1833	1699	8	6	0	0	0	0	S	1335	                  Streptococcus equinus
0.0003	131	131	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	126	126	2	2	0	0	0	0	S1	1294274	                    Streptococcus equinus JB1
0.0000	5	5	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S1	1210006	                    Streptococcus equinus ATCC 33317
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	1280704	                    Streptococcus equinus SN033
0.0000	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1410675	                    Streptococcus equinus 2B
0.0040	1779	1645	0	0	21	18	7	7	6	5	1	1	2	2	0	0	5	5	1726	1597	7	6	0	0	4	4	S	315405	                  Streptococcus gallolyticus
0.0003	134	13	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	129	12	1	0	0	0	0	0	S1	53354	                    Streptococcus gallolyticus subsp. gallolyticus
0.0027	1205	1180	0	0	2	2	0	0	1	1	0	0	3	2	1	1	3	1	1194	1172	1	1	0	0	0	0	S	59310	                  Streptococcus macedonicus
0.0001	25	25	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	22	22	0	0	0	0	0	0	S1	1116231	                    Streptococcus macedonicus ACA-DC 198
0.0016	714	708	0	0	10	10	4	4	1	1	0	0	0	0	0	0	1	1	692	686	6	6	0	0	0	0	S	150055	                  Streptococcus lutetiensis
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	S1	1076934	                    Streptococcus lutetiensis 033
0.0016	693	615	1	0	6	2	12	5	2	2	0	0	1	1	0	0	0	0	573	524	97	80	0	0	1	1	S	1307	                  Streptococcus suis
0.0001	29	29	0	0	4	4	7	7	0	0	0	0	0	0	0	0	0	0	12	12	6	6	0	0	0	0	S1	1214166	                    Streptococcus suis 86-5192
0.0000	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	S1	1214182	                    Streptococcus suis 8074
0.0000	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	S1	1214177	                    Streptococcus suis 92-1400
0.0000	12	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	S1	1214156	                    Streptococcus suis 12814
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	S1	1214174	                    Streptococcus suis 89-590
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S1	1214215	                    Streptococcus suis YS67
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S1	423211	                    Streptococcus suis GZ1
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1323689	                    Streptococcus suis YS93
0.0012	520	371	0	0	6	2	2	1	7	7	1	1	6	4	0	0	1	1	493	352	4	3	0	0	0	0	S	1308	                  Streptococcus thermophilus
0.0003	113	113	0	0	3	3	1	1	0	0	0	0	2	2	0	0	0	0	106	106	1	1	0	0	0	0	S1	1433289	                    Streptococcus thermophilus M17PTZA496
0.0001	35	35	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	34	34	0	0	0	0	0	0	S1	1433288	                    Streptococcus thermophilus MTH17CL396
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	264199	                    Streptococcus thermophilus LMG 18311
0.0011	486	393	0	0	3	2	3	3	0	0	0	0	3	3	0	0	1	1	473	381	2	2	1	1	0	0	S	102684	                  Streptococcus infantarius
0.0002	93	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	S1	150054	                    Streptococcus infantarius subsp. infantarius
0.0008	337	337	0	0	1	1	9	9	1	1	0	0	38	38	0	0	0	0	3	3	92	92	0	0	193	193	S	1313	                  Streptococcus pneumoniae
0.0007	303	297	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	302	296	0	0	0	0	0	0	S	439219	                  Streptococcus henryi
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	S1	1123304	                    Streptococcus henryi DSM 19005
0.0004	187	172	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	17	17	166	151	0	0	0	0	S	1311	                  Streptococcus agalactiae
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	S1	1154786	                    Streptococcus agalactiae FSL S3-251
0.0000	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	S1	1154784	                    Streptococcus agalactiae FSL S3-229
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	1154860	                    Streptococcus agalactiae LMG 14747
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1309807	                    Streptococcus agalactiae ILRI005
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	876138	                    Streptococcus agalactiae FSL S3-026
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	1154781	                    Streptococcus agalactiae FSL S3-277
0.0003	147	74	0	0	4	3	0	0	0	0	0	0	1	0	0	0	0	0	141	70	1	1	0	0	0	0	S	197614	                  Streptococcus pasteurianus
0.0002	73	73	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	71	71	0	0	0	0	0	0	S1	981540	                    Streptococcus pasteurianus ATCC 43144
0.0003	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	1	0	0	0	0	0	S	1336	                    Streptococcus equi
0.0003	123	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	41	1	1	0	0	0	0	S1	40041	                      Streptococcus equi subsp. zooepidemicus
0.0000	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	0	S	1334	                    Streptococcus dysgalactiae
0.0000	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	S1	119602	                      Streptococcus dysgalactiae subsp. equisimilis
0.0001	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	1	0	0	0	0	0	S	82806	                  Streptococcus ovis
0.0001	56	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	55	1	1	0	0	0	0	S1	1123312	                    Streptococcus ovis DSM 16829
0.0001	55	48	0	0	7	7	18	18	0	0	0	0	0	0	0	0	0	0	8	1	22	22	0	0	0	0	S	1349	                  Streptococcus uberis
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	S1	1450191	                    Streptococcus uberis B362
0.0001	33	33	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	S	1333	                  Streptococcus criceti
0.0001	29	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	S	55085	                  Streptococcus thoraltensis
0.0001	29	29	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	0	0	S1	1123318	                    Streptococcus thoraltensis DSM 12221
0.0001	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	23	0	0	0	0	0	S	149015	                  Streptococcus hyovaginalis
0.0001	28	28	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	4	23	23	0	0	0	0	S1	1123305	                    Streptococcus hyovaginalis DSM 12219
0.0001	27	27	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	26	26	0	0	0	0	0	0	S	1337	                  Streptococcus hyointestinalis
0.0001	23	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	S	231233	                  Streptococcus devriesei
0.0001	23	23	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	S1	1123300	                    Streptococcus devriesei DSM 19639
0.0001	23	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	S	114652	                  Streptococcus orisratti
0.0001	23	23	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	S1	1123311	                    Streptococcus orisratti DSM 15617
0.0000	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	19	0	0	0	0	S	1326	                  Streptococcus acidominimus
0.0000	16	15	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	15	14	0	0	0	0	0	0	S	1304	                  Streptococcus salivarius
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	347253	                    Streptococcus salivarius JIM8777
0.0000	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	1	1	0	0	0	0	S	1348	                  Streptococcus parauberis
0.0000	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	S1	873447	                    Streptococcus parauberis NCFD 2020
0.0000	11	11	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	7	7	2	2	0	0	0	0	S	1501662	                  Streptococcus parasuis
0.0000	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	8	0	0	0	0	0	0	0	S	1303	                  Streptococcus oralis
0.0000	10	10	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	8	8	0	0	0	0	0	0	S1	1077464	                    Streptococcus oralis subsp. tigurinus
0.0000	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	S	439220	                  Streptococcus caballi
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	S1	1123298	                    Streptococcus caballi DSM 19004
0.0000	4	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	1	S	45634	                  Streptococcus cristatus
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	S	257758	                  Streptococcus pseudopneumoniae
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	1579424	                  Streptococcus azizii
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	76860	                    Streptococcus constellatus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	184250	                      Streptococcus constellatus subsp. pharyngis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1328	                    Streptococcus anginosus
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	S	1318	                  Streptococcus parasanguinis
0.0000	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	28037	                  Streptococcus mitis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1329	                  Streptococcus canis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1432788	                  Streptococcus cuniculi
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	113107	                  Streptococcus australis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	888833	                    Streptococcus australis ATCC 700641
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1811193	                  Streptococcus pantholopis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1314	                  Streptococcus pyogenes
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	502567	                  Streptococcus porci
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1123315	                    Streptococcus porci DSM 23759
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	456876	                  Streptococcus plurextorum
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1123314	                    Streptococcus plurextorum DSM 22810
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	435842	                  Streptococcus sp. C150
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1345	                  Streptococcus ferus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	S	1739483	                  Streptococcus sp. HMSC078H12
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1579343	                  Streptococcus sp. 263_SSPC
0.0007	330	271	1	1	1	0	2	2	254	236	0	0	6	3	0	0	0	0	63	28	2	0	0	0	1	1	S	1358	                  Lactococcus lactis
0.0001	56	24	0	0	1	0	0	0	18	17	0	0	2	2	0	0	0	0	34	5	1	0	0	0	0	0	S1	1360	                    Lactococcus lactis subsp. lactis
0.0000	3	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	S1	1359	                    Lactococcus lactis subsp. cremoris
0.0003	148	63	0	0	0	0	0	0	140	55	0	0	0	0	0	0	0	0	7	7	1	1	0	0	0	0	S	1363	                  Lactococcus garvieae
0.0002	85	85	0	0	0	0	0	0	85	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1231377	                    Lactococcus garvieae DCC43
0.0000	2	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1859473	                  Floricoccus tropicus
0.0463	20561	20561	24	24	30	30	169	169	560	560	65	65	25	25	4	4	47	47	15077	15077	4448	4448	17	17	95	95	S	44008	                  Enterococcus cecorum
0.0061	2713	2713	0	0	483	483	251	251	1	1	1	1	8	8	3	3	1085	1085	800	800	79	79	2	2	0	0	S	53345	                  Enterococcus durans
0.0037	1629	1383	1	1	9	9	41	40	3	2	0	0	8	8	0	0	11	11	1447	1211	104	97	5	4	0	0	S	1352	                  Enterococcus faecium
0.0005	239	239	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	232	232	5	5	1	1	0	0	S1	1155766	                    Enterococcus faecium Aus0004
