perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	6_all	6_lvl	7_all	7_lvl	8_all	8_lvl	9_all	9_lvl	10_all	10_lvl	11_all	11_lvl	12_all	12_lvl	lvl_type	taxid	name
0.0000	5	5	0	0	0	0	0	0	1	1	1	1	2	2	0	0	0	0	0	0	0	0	1	1	0	0	S1	1170562	                    Calothrix sp. PCC 6303
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	1337936	                  Calothrix sp. 336/3
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1752063	                  Fischerella sp. NIES-3754
0.0000	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	2	0	S	59930	                  Cyanobium gracile
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	1	1	2	2	S1	292564	                    Cyanobium gracile PCC 6307
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	1851505	                  Cyanobium sp. NIES-981
0.0000	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	S	585425	                  Synechococcus sp. KORDI-52
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	1219	                  Prochlorococcus marinus
0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1209493	                  Halomicronema hongdechloris
0.0000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1641165	                    Halomicronema hongdechloris C2206
0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	1155739	                    Moorea producens
0.0000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1458985	                      Moorea producens PAL-8-15-08-1
0.0001	24	24	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	22	22	0	0	1	1	0	0	S	1986204	                  Brevefilum fermentans
0.0000	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	S	61435	                  Dehalococcoides mccartyi
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	S1	243164	                    Dehalococcoides mccartyi 195
0.0000	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1806508	                  Candidatus Promineofilum breve
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	133453	                  Caldilinea aerophila
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	926550	                    Caldilinea aerophila DSM 14535 = NBRC 104270
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1108	                    Chloroflexus aurantiacus
0.0000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	S	55148	                  Deinococcus proteolyticus
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	S1	693977	                    Deinococcus proteolyticus MRP
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	502394	                  Deinococcus gobiensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	745776	                    Deinococcus gobiensis I-0
0.2311	102719	94192	6	5	119	114	5	5	54	48	13	11	225	208	2	2	11	9	101763	93317	266	244	170	155	85	74	S	817	                    Bacteroides fragilis
0.0125	5567	5567	1	1	1	1	0	0	3	3	2	2	13	13	0	0	2	2	5523	5523	5	5	8	8	9	9	S1	862962	                      Bacteroides fragilis 638R
0.0034	1533	1533	0	0	1	1	0	0	3	3	0	0	3	3	0	0	0	0	1512	1512	9	9	5	5	0	0	S1	295405	                      Bacteroides fragilis YCH46
0.0032	1427	1427	0	0	3	3	0	0	0	0	0	0	1	1	0	0	0	0	1411	1411	8	8	2	2	2	2	S1	272559	                      Bacteroides fragilis NCTC 9343
0.0184	8161	8161	2	2	7	7	0	0	5	5	5	5	13	13	1	1	1	1	8063	8063	27	27	15	15	22	22	S	28116	                    Bacteroides ovatus
0.0156	6939	6939	0	0	1	1	0	0	3	3	0	0	24	24	0	0	0	0	6888	6888	7	7	5	5	11	11	S	1796613	                    Bacteroides caecimuris
0.0125	5570	4387	0	0	1	0	0	0	5	4	1	0	10	5	0	0	1	1	5541	4368	2	2	7	6	2	1	S	818	                    Bacteroides thetaiotaomicron
0.0027	1183	1183	0	0	1	1	0	0	1	1	1	1	5	5	0	0	0	0	1173	1173	0	0	1	1	1	1	S1	226186	                      Bacteroides thetaiotaomicron VPI-5482
0.0076	3396	0	47	0	374	0	32	0	70	0	1	0	4	0	0	0	1	0	920	0	1175	0	768	0	4	0	S	357276	                    Bacteroides dorei
0.0076	3396	3396	47	47	374	374	32	32	70	70	1	1	4	4	0	0	1	1	920	920	1175	1175	768	768	4	4	S1	997877	                      Bacteroides dorei CL03T12C01
0.0059	2640	2640	2	2	18	18	1	1	6	6	0	0	3	3	1	1	0	0	2514	2514	57	57	38	38	0	0	S	246787	                    Bacteroides cellulosilyticus
0.0037	1654	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	1643	0	1	0	1	0	0	0	S	290053	                    Bacteroides helcogenes
0.0037	1654	1654	0	0	0	0	0	0	2	2	0	0	7	7	0	0	0	0	1643	1643	1	1	1	1	0	0	S1	693979	                      Bacteroides helcogenes P 36-108
0.0033	1447	1447	0	0	0	0	0	0	1	1	0	0	12	12	0	0	1	1	1432	1432	0	0	0	0	1	1	S	28113	                    Bacteroides heparinolyticus
0.0016	716	0	5	0	45	0	5	0	2	0	0	0	3	0	0	0	0	0	466	0	101	0	84	0	5	0	S	821	                    Bacteroides vulgatus
0.0016	716	716	5	5	45	45	5	5	2	2	0	0	3	3	0	0	0	0	466	466	101	101	84	84	5	5	S1	435590	                      Bacteroides vulgatus ATCC 8482
0.0011	496	496	0	0	0	0	0	0	3	3	0	0	2	2	0	0	0	0	481	481	6	6	3	3	1	1	S	47678	                    Bacteroides caccae
0.0006	251	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	231	0	6	0	8	0	1	0	S	376805	                    Bacteroides salanitronis
0.0006	251	251	0	0	2	2	0	0	0	0	0	0	2	2	0	0	1	1	231	231	6	6	8	8	1	1	S1	667015	                      Bacteroides salanitronis DSM 18170
0.0004	165	165	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	164	164	0	0	0	0	0	0	S	28119	                    Bacteroides zoogleoformans
0.0904	40155	0	3	0	4	0	1	0	73	0	13	0	98	0	0	0	6	0	39830	0	24	0	9	0	94	0	S	214856	                    Alistipes finegoldii
0.0904	40155	40155	3	3	4	4	1	1	73	73	13	13	98	98	0	0	6	6	39830	39830	24	24	9	9	94	94	S1	679935	                      Alistipes finegoldii DSM 17242
0.0001	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	1	1	0	0	S	1433126	                    Mucinivorans hirudinis
0.0121	5375	0	73	0	349	0	44	0	86	0	5	0	9	0	1	0	1	0	2670	0	1285	0	824	0	28	0	S	397865	                    Barnesiella viscericola
0.0121	5375	5375	73	73	349	349	44	44	86	86	5	5	9	9	1	1	1	1	2670	2670	1285	1285	824	824	28	28	S1	880074	                      Barnesiella viscericola DSM 18177
0.0009	420	420	1	1	10	10	2	2	2	2	2	2	0	0	0	0	0	0	355	355	22	22	26	26	0	0	S	28118	                    Odoribacter splanchnicus
0.0002	104	104	0	0	2	2	0	0	1	1	2	2	0	0	0	0	0	0	75	75	18	18	6	6	0	0	S	2025876	                    Parabacteroides sp. CT06
0.0001	51	0	1	0	9	0	1	0	0	0	1	0	0	0	0	0	0	0	22	0	11	0	6	0	0	0	S	823	                    Parabacteroides distasonis
0.0001	51	51	1	1	9	9	1	1	0	0	1	1	0	0	0	0	0	0	22	22	11	11	6	6	0	0	S1	435591	                      Parabacteroides distasonis ATCC 8503
0.0002	107	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	106	0	0	0	0	0	0	0	S	28112	                    Tannerella forsythia
0.0002	107	107	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	106	106	0	0	0	0	0	0	S1	1307832	                      Tannerella forsythia 3313
0.0000	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	1	1	S	712710	                    Tannerella sp. oral taxon HOT-286
0.0006	276	276	0	0	0	0	0	0	1	1	0	0	4	4	0	0	0	0	271	271	0	0	0	0	0	0	S	1562970	                    Fermentimonas caenicola
0.0001	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	S	1642646	                    Petrimonas mucosa
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	S	28123	                    Porphyromonas asaccharolytica
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S1	879243	                      Porphyromonas asaccharolytica DSM 20707
0.0000	3	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	S	837	                    Porphyromonas gingivalis
0.0005	231	231	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	225	225	1	1	2	2	1	1	S	28131	                    Prevotella intermedia
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	S	28129	                    Prevotella denticola
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S1	767031	                      Prevotella denticola F0289
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	S	52227	                    Prevotella dentalis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	908937	                      Prevotella dentalis DSM 3688
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	839	                    Prevotella ruminicola
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	264731	                      Prevotella ruminicola 23
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S	1177574	                    Prevotella jejuni
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	S	652716	                    Prevotella sp. oral taxon 299
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S1	575614	                      Prevotella sp. oral taxon 299 str. F0039
0.0000	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	76123	                    Prevotella enoeca
0.0001	50	27	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	16	0	3	0	2	0	26	26	S	28251	                    Ornithobacterium rhinotracheale
0.0001	23	23	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	16	16	3	3	2	2	0	0	S1	1401325	                      Ornithobacterium rhinotracheale ORT-UMN 88
0.0001	40	40	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	39	39	0	0	0	0	0	0	S	1324352	                    Chryseobacterium gallinarum
0.0000	17	0	0	0	0	0	0	0	2	0	0	0	4	0	3	0	3	0	0	0	0	0	0	0	5	0	S	411153	                    Gramella forsetii
0.0000	17	17	0	0	0	0	0	0	2	2	0	0	4	4	3	3	3	3	0	0	0	0	0	0	5	5	S1	411154	                      Gramella forsetii KT0803
0.0000	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	S	76832	                    Myroides odoratimimus
0.0000	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	S	1018	                    Capnocytophaga ochracea
0.0000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	S1	521097	                      Capnocytophaga ochracea DSM 7271
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2183896	                    Flavobacterium sp. HYN0056
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	2201181	                    Flavobacterium sp. MEBiC07310
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	996	                    Flavobacterium columnare
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	531844	                    Flavobacteriaceae bacterium 3519-10
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	398743	                    Zunongwangia profunda
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	655815	                      Zunongwangia profunda SM-A87
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	1014	                    Weeksella virosa
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S1	865938	                      Weeksella virosa DSM 16922
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1383885	                    Spongiibacterium sp. HME9304
0.0001	62	62	3	3	6	6	3	3	8	8	4	4	16	16	3	3	10	10	0	0	1	1	2	2	6	6	S	336810	                    Candidatus Sulcia muelleri
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	S	242600	                    Ichthyobacterium seriolicida
0.0000	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	1	1	0	0	S	1010	                    Sphingobacterium mizutaii
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	S	743722	                    Sphingobacterium sp. 21
0.0000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	188932	                    Pedobacter cryoconitis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S	2057025	                    Spirosoma sp. HA7
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1211326	                    Spirosoma aerolatum
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	S	316068	                    Leadbetterella byssophila
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	649349	                      Leadbetterella byssophila DSM 17132
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	94254	                    Dyadobacter fermentans
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	471854	                      Dyadobacter fermentans DSM 18053
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	S	232259	                    Belliella baltica
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	866536	                      Belliella baltica DSM 15883
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S	2029983	                    Chitinophaga caeni
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	S	1850526	                    Arachidicoccus sp. BS20
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	274537	                    Chlorobaculum limnaeum
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	861299	                  Gemmatirosa kalamazoonesis
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	173480	                  Gemmatimonas aurantiaca
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	379066	                    Gemmatimonas aurantiaca T-27
0.2109	93708	93401	1	1	4	4	10	10	55	55	4	4	135	135	0	0	9	9	93462	93159	11	8	2	1	15	15	S	195	                  Campylobacter coli
0.0003	138	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	138	0	0	0	0	0	0	S1	1358410	                    Campylobacter coli 15-537360
0.0003	115	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	111	3	3	1	1	0	0	S1	1183380	                    Campylobacter coli RM5611
0.0001	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	45	0	0	0	0	0	0	S1	1183378	                    Campylobacter coli RM1875
0.0000	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	S1	1273173	                    Campylobacter coli CVM N29710
0.1000	44456	43263	24	24	1248	1208	2013	1963	51	49	57	55	163	160	4	3	3513	3402	36714	35739	564	557	94	92	11	11	S	197	                  Campylobacter jejuni
0.0024	1075	1042	0	0	34	33	45	45	2	2	2	2	3	3	1	1	104	104	876	844	7	7	1	1	0	0	S1	32022	                    Campylobacter jejuni subsp. jejuni
0.0002	85	85	0	0	6	6	5	5	0	0	0	0	0	0	0	0	7	7	66	66	0	0	1	1	0	0	S1	1338035	                    Campylobacter jejuni 32488
0.0001	33	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	33	0	0	0	0	0	0	S1	1347340	                    Campylobacter jejuni 4031
0.0053	2366	0	0	0	0	0	0	0	2	0	1	0	5	0	0	0	1	0	2354	0	1	0	2	0	0	0	S	522485	                  Campylobacter avium
0.0053	2366	2366	0	0	0	0	0	0	2	2	1	1	5	5	0	0	1	1	2354	2354	1	1	2	2	0	0	S1	522484	                    Campylobacter avium LMG 24591
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	S	201	                  Campylobacter lari
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	1453988	                    Campylobacter lari RM16712
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	306263	                    Campylobacter lari RM2100
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S	1660073	                  Campylobacter sp. RM6137
0.0000	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	196	                  Campylobacter fetus
0.0000	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1507806	                    Campylobacter fetus subsp. testudinum
0.0000	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	75658	                  Campylobacter lanienae
0.0000	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	1031753	                    Campylobacter lanienae NCTC 13004
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	S	1660074	                  Campylobacter sp. RM8964
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	374106	                  Campylobacter cuniculorum
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	1121267	                    Campylobacter cuniculorum DSM 23162 = LMG 24588
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1965231	                  Campylobacter pinnipediorum
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	S	827	                  Campylobacter ureolyticus
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	S1	1032069	                    Campylobacter ureolyticus RIGS 9880
0.0000	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	S	28197	                  Arcobacter butzleri
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	S1	1036172	                    Arcobacter butzleri 7h1h
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	S1	944546	                    Arcobacter butzleri ED-1
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	28199	                  Arcobacter nitrofigilis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	572480	                    Arcobacter nitrofigilis DSM 7299
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	S	44674	                  Sulfurospirillum barnesii
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S1	760154	                    Sulfurospirillum barnesii SES-3
0.0012	529	529	0	0	2	2	0	0	0	0	0	0	1	1	0	0	1	1	523	523	0	0	2	2	0	0	S	135569	                  Helicobacter apodemus
0.0001	43	43	28	28	1	1	3	3	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	S	222136	                  Helicobacter sp. MIT 01-6242
0.0001	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	S	214	                  Helicobacter felis
0.0001	39	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	39	0	0	0	0	0	0	S1	936155	                    Helicobacter felis ATCC 49179
0.0000	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	S	32025	                  Helicobacter hepaticus
0.0000	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	S1	235279	                    Helicobacter hepaticus ATCC 51449
0.0000	6	5	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	3	3	0	0	0	0	0	0	S	210	                  Helicobacter pylori
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	S1	866344	                    Helicobacter pylori F16
0.0000	6	6	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	217	                  Helicobacter mustelae
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S	1591088	                  Helicobacter himalayensis
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S	138563	                  Helicobacter cetorum
0.0000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	76936	                  Helicobacter typhlonius
0.0000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S	213	                  Helicobacter cinaedi
0.0000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	S1	537971	                    Helicobacter cinaedi CCUG 18818 = ATCC BAA-847
0.0000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	S	844	                  Wolinella succinogenes
0.0000	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	S1	273121	                    Wolinella succinogenes DSM 1740
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	S	269261	                  Nitratifractor salsuginis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	S1	749222	                    Nitratifractor salsuginis DSM 16511
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	387092	                Nitratiruptor sp. SB155-2
0.0004	178	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	178	0	0	0	0	0	0	S	901	                  Desulfovibrio piger
0.0001	31	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	27	0	0	0	0	0	0	S	881	                  Desulfovibrio vulgaris
0.0000	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	S1	883	                    Desulfovibrio vulgaris str. 'Miyazaki F'
0.0001	31	31	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	19	19	3	3	6	6	0	0	S	44742	                  Desulfovibrio fairfieldensis
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	876	                  Desulfovibrio desulfuricans
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	641491	                    Desulfovibrio desulfuricans ND132
0.0001	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	48	0	0	0	0	0	0	S	29546	                  Lawsonia intracellularis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	1716143	                  Pseudodesulfovibrio indicus
0.0000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	S	182210	                  Pseudodesulfovibrio aespoeensis
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S1	643562	                    Pseudodesulfovibrio aespoeensis Aspo-2
0.0000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	S	899	                  Desulfomicrobium baculatum
0.0000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	S1	525897	                    Desulfomicrobium baculatum DSM 4028
0.0002	110	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	108	0	0	0	0	0	0	0	S	427923	                  Desulfurivibrio alkaliphilus
0.0002	110	110	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	108	108	0	0	0	0	0	0	S1	589865	                    Desulfurivibrio alkaliphilus AHT 2
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	897	                  Desulfococcus multivorans
0.0000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	S	345632	                  Geobacter pickeringii
